subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
Science,Grade 8,Chemical Reactions,What is an acid?,multiple_choice,a,An acid is a substance that releases hydrogen ions (H+) in water and has a pH less than 7.,hard,10,150,Substance releasing H+ ions pH less than 7,Substance with pH greater than 7,Neutral substance,Substance that accepts electrons
Science,Grade 8,Chemical Reactions,What is a base?,multiple_choice,d,A base is a substance that releases hydroxide ions (OH-) in water and has a pH greater than 7.,hard,10,150,Substance with pH less than 7,Neutral substance,Substance releasing H+ ions,Substance releasing OH- ions pH greater than 7
Science,Grade 8,Chemical Reactions,What is the pH scale?,multiple_choice,b,The pH scale measures how acidic or basic a solution is ranging from 0 to 14.,medium,10,120,Scale measuring temperature,Scale measuring acidity/basicity from 0 to 14,Scale measuring pressure,Scale measuring volume
Science,Grade 8,Chemical Reactions,What is neutralization?,multiple_choice,c,Neutralization is a reaction between an acid and base that produces salt and water.,hard,10,150,Reaction producing only acid,Reaction producing only base,Reaction between acid and base producing salt and water,Reaction producing gas
Science,Grade 8,Chemical Reactions,What is a chemical equation?,multiple_choice,a,A chemical equation uses symbols and formulas to represent a chemical reaction.,medium,10,120,Uses symbols and formulas to represent reaction,Mathematical equation only,Physical description,Word description only
Science,Grade 8,Forces and Motion,What is force?,multiple_choice,b,Force is a push or pull that can change an object's motion or shape.,easy,10,60,Only a push,Push or pull changing motion or shape,Only a pull,Energy in motion
Science,Grade 8,Forces and Motion,What is Newton's First Law of Motion?,multiple_choice,c,An object at rest stays at rest and an object in motion stays in motion unless acted upon by force.,medium,10,150,Force equals mass times acceleration,Every action has equal opposite reaction,Object at rest stays at rest object in motion stays in motion unless force acts,Force is proportional to acceleration
Science,Grade 8,Forces and Motion,What is inertia?,multiple_choice,a,Inertia is the tendency of objects to resist changes in their motion.,medium,10,120,Tendency to resist changes in motion,Force that moves objects,Energy of motion,Speed of objects
Science,Grade 8,Forces and Motion,What is Newton's Second Law of Motion?,multiple_choice,d,Force equals mass times acceleration (F = ma).,hard,10,120,Objects at rest stay at rest,Every action has equal reaction,Inertia resists motion,Force equals mass times acceleration
Science,Grade 8,Forces and Motion,What is Newton's Third Law of Motion?,multiple_choice,b,For every action there is an equal and opposite reaction.,medium,10,120,Force equals mass times acceleration,Every action has equal and opposite reaction,Objects resist motion changes,Force causes acceleration
Science,Grade 8,Forces and Motion,What is friction?,multiple_choice,c,Friction is a force that opposes motion between surfaces in contact.,medium,10,90,Force that helps motion,Force that creates motion,Force opposing motion between surfaces,Force that stops all motion
Science,Grade 8,Forces and Motion,What is gravity?,multiple_choice,a,Gravity is the force of attraction between objects with mass.,medium,10,90,Force of attraction between objects with mass,Force that pushes objects apart,Force that only affects falling objects,Force that creates weight only
Science,Grade 8,Forces and Motion,What is weight?,multiple_choice,d,Weight is the force of gravity acting on an object's mass.,medium,10,90,Same as mass,Amount of matter,Volume of object,Force of gravity acting on mass
Science,Grade 8,Forces and Motion,What is the difference between mass and weight?,multiple_choice,b,Mass is the amount of matter while weight is the force of gravity on that matter.,hard,10,150,They are the same,Mass is matter weight is gravity's force on matter,Weight is matter mass is force,Mass changes weight doesn't
Science,Grade 8,Forces and Motion,What is velocity?,multiple_choice,c,Velocity is speed in a specific direction.,medium,10,75,Only speed,Only direction,Speed in specific direction,Distance traveled
Science,Grade 8,Forces and Motion,What is acceleration?,multiple_choice,a,Acceleration is the rate of change of velocity.,hard,10,120,Rate of change of velocity,Constant speed,Maximum speed,Final velocity
Science,Grade 8,Forces and Motion,What is momentum?,multiple_choice,d,Momentum is the product of an object's mass and velocity.,hard,10,120,Mass divided by velocity,Velocity divided by mass,Mass plus velocity,Mass times velocity
Science,Grade 8,Energy and Work,What is energy?,multiple_choice,b,Energy is the ability to do work or cause change.,easy,10,75,Force applied to objects,Ability to do work or cause change,Movement of objects,Heat produced by friction
Science,Grade 8,Energy and Work,What is kinetic energy?,multiple_choice,c,Kinetic energy is the energy of motion.,easy,10,60,Stored energy,Energy of position,Energy of motion,Energy of heat
Science,Grade 8,Energy and Work,What is potential energy?,multiple_choice,a,Potential energy is stored energy due to position or condition.,easy,10,75,Stored energy due to position or condition,Energy of motion,Energy of heat,Energy of sound
Science,Grade 8,Energy and Work,What is gravitational potential energy?,multiple_choice,d,Gravitational potential energy is energy stored due to an object's height above the ground.,medium,10,120,Energy of falling objects,Energy of moving objects,Energy of rotating objects,Energy stored due to height above ground
Science,Grade 8,Energy and Work,What is the law of conservation of energy?,multiple_choice,b,Energy cannot be created or destroyed only transformed from one form to another.,hard,10,150,Energy can be created,Energy cannot be created or destroyed only transformed,Energy can be destroyed,Energy always increases
Science,Grade 8,Energy and Work,What is work in physics?,multiple_choice,c,Work is done when a force moves an object through a distance.,medium,10,120,Any effort applied,Force applied to object,Force moving object through distance,Energy stored in object
Science,Grade 8,Energy and Work,What is the formula for work?,multiple_choice,a,Work equals force times distance (W = F × d).,hard,10,120,W = F × d,W = F ÷ d,W = F + d,W = F - d
Science,Grade 8,Energy and Work,What is power?,multiple_choice,d,Power is the rate at which work is done or energy is transferred.,hard,10,150,Amount of work done,Amount of energy,Force applied,Rate at which work is done or energy transferred
Science,Grade 8,Energy and Work,What are some forms of energy?,multiple_choice,b,Forms include kinetic potential thermal chemical electrical nuclear and electromagnetic.,hard,10,180,Only kinetic and potential,Kinetic potential thermal chemical electrical nuclear electromagnetic,Only thermal and chemical,Only electrical and nuclear
Science,Grade 8,Energy and Work,What is thermal energy?,multiple_choice,c,Thermal energy is the total kinetic energy of particles in a substance.,medium,10,120,Energy from the sun,Energy from electricity,Total kinetic energy of particles in substance,Energy from chemical reactions
Science,Grade 8,Energy and Work,What is chemical energy?,multiple_choice,a,Chemical energy is energy stored in the bonds between atoms and molecules.,medium,10,120,Energy stored in bonds between atoms and molecules,Energy from chemical reactions only,Energy that creates chemicals,Energy that destroys chemicals
Science,Grade 8,Energy and Work,What is electrical energy?,multiple_choice,d,Electrical energy is energy from the movement of electric charges.,medium,10,120,Energy that creates electricity,Energy stored in batteries only,Energy from power plants only,Energy from movement of electric charges
Science,Grade 8,Environmental Science,What is pollution?,multiple_choice,a,Pollution is the introduction of harmful substances into the environment.,easy,10,90,Introduction of harmful substances into environment,Cleaning the environment,Natural environmental changes,Protecting the environment
Science,Grade 8,Environmental Science,What are the main types of pollution?,multiple_choice,b,Main types include air pollution water pollution soil pollution and noise pollution.,medium,10,150,Only air pollution,Air water soil noise pollution,Only water pollution,Only soil pollution
Science,Grade 8,Environmental Science,What causes air pollution?,multiple_choice,c,Air pollution is caused by vehicle emissions industrial waste burning fossil fuels and deforestation.,hard,10,180,Only natural causes,Only vehicle emissions,Vehicle emissions industrial waste fossil fuels deforestation,Only industrial waste
Science,Grade 8,Environmental Science,What is the greenhouse effect?,multiple_choice,a,The greenhouse effect is warming of Earth's surface due to trapped heat from greenhouse gases.,hard,10,180,Warming due to trapped heat from greenhouse gases,Cooling of Earth's surface,Effect of growing plants,Effect of glass houses
Science,Grade 8,Environmental Science,What are greenhouse gases?,multiple_choice,d,Greenhouse gases include carbon dioxide methane water vapor and nitrous oxide.,hard,10,150,Only carbon dioxide,Only methane,Only water vapor,Carbon dioxide methane water vapor nitrous oxide
Science,Grade 8,Environmental Science,What is global warming?,multiple_choice,b,Global warming is the long-term increase in Earth's average temperature due to human activities.,hard,10,180,Short-term temperature change,Long-term increase in Earth's average temperature due to humans,Natural temperature cycles,Seasonal temperature changes
Science,Grade 8,Environmental Science,What is climate change?,multiple_choice,c,Climate change refers to long-term changes in global climate patterns due to human activities.,hard,10,180,Daily weather changes,Seasonal changes,Long-term changes in global climate patterns due to humans,Natural weather variations
Science,Grade 8,Environmental Science,What is deforestation?,multiple_choice,a,Deforestation is the clearing or removal of forests for other land uses.,medium,10,120,Clearing or removal of forests for other uses,Planting new trees,Protecting forests,Growing forests
Science,Grade 8,Environmental Science,What are the effects of deforestation?,multiple_choice,d,Effects include habitat loss soil erosion climate change and loss of biodiversity.,hard,10,180,Only habitat loss,Only soil erosion,Only climate change,Habitat loss soil erosion climate change biodiversity loss
Science,Grade 8,Environmental Science,What is biodiversity?,multiple_choice,b,Biodiversity is the variety of life forms in an ecosystem or on Earth.,medium,10,120,Number of animals only,Variety of life forms in ecosystem or on Earth,Number of plants only,Number of humans only
Science,Grade 8,Environmental Science,What is conservation?,multiple_choice,c,Conservation is the protection and preservation of natural resources and environments.,medium,10,120,Using all resources quickly,Destroying natural resources,Protection and preservation of natural resources,Ignoring environmental problems
Science,Grade 8,Environmental Science,What is recycling?,multiple_choice,a,Recycling is processing used materials to make new products reducing waste.,medium,10,120,Processing used materials to make new products reducing waste,Throwing away materials,Burning waste materials,Burying waste materials
Science,Grade 8,Environmental Science,What is renewable energy?,multiple_choice,d,Renewable energy comes from sources that naturally replenish like solar wind and water.,hard,10,150,Energy that can be renewed once,Energy from fossil fuels,Energy that never runs out,Energy from naturally replenishing sources like solar wind water
Science,Grade 8,Environmental Science,What are examples of renewable energy sources?,multiple_choice,b,Examples include solar wind hydroelectric geothermal and biomass energy.,hard,10,150,Only solar energy,Solar wind hydroelectric geothermal biomass,Only wind energy,Only water energy
Science,Grade 8,Environmental Science,What is non-renewable energy?,multiple_choice,c,Non-renewable energy comes from sources that cannot be replaced once used up.,medium,10,120,Energy that renews quickly,Energy that lasts forever,Energy from sources that cannot be replaced once used,Energy that is always available
Science,Grade 8,Genetics and Heredity,What is heredity?,multiple_choice,a,Heredity is the passing of traits from parents to offspring through genes.,medium,10,120,Passing traits from parents to offspring through genes,Learning behaviors from parents,Living in same environment,Eating same foods
Science,Grade 8,Genetics and Heredity,What are genes?,multiple_choice,d,Genes are units of heredity that determine specific traits in living organisms.,medium,10,120,Types of cells,Parts of organs,Chemical reactions,Units of heredity determining specific traits
Science,Grade 8,Genetics and Heredity,What is DNA?,multiple_choice,b,DNA is the molecule that carries genetic information in all living organisms.,hard,10,150,Type of protein,Molecule carrying genetic information in living organisms,Type of cell,Chemical reaction
Science,Grade 8,Genetics and Heredity,What are chromosomes?,multiple_choice,c,Chromosomes are structures containing DNA and genes found in cell nuclei.,hard,10,150,Types of cells,Parts of cytoplasm,Structures containing DNA and genes in cell nuclei,Chemical compounds
Science,Grade 8,Genetics and Heredity,What is the difference between dominant and recessive traits?,multiple_choice,a,Dominant traits are expressed when present while recessive traits need two copies to be expressed.,hard,10,180,Dominant expressed when present recessive need two copies,Dominant are stronger recessive are weaker,Dominant are common recessive are rare,No difference between them
Science,Grade 8,Genetics and Heredity,What is a genotype?,multiple_choice,d,A genotype is the genetic makeup or combination of genes for a particular trait.,hard,10,150,Physical appearance,Behavior pattern,Environmental factor,Genetic makeup or combination of genes for trait
Science,Grade 8,Genetics and Heredity,What is a phenotype?,multiple_choice,b,A phenotype is the observable physical characteristics resulting from genotype.,hard,10,150,Genetic code,Observable physical characteristics from genotype,Type of gene,Chemical structure
Science,Grade 8,Genetics and Heredity,What is variation?,multiple_choice,c,Variation refers to differences in traits among individuals of the same species.,medium,10,120,Similarities between species,Changes in environment,Differences in traits among individuals of same species,Changes in weather
Science,Grade 8,Genetics and Heredity,What causes genetic variation?,multiple_choice,a,Genetic variation is caused by sexual reproduction mutations and genetic recombination.,hard,10,180,Sexual reproduction mutations genetic recombination,Only environmental factors,Only diet and exercise,Only age differences
Science,Grade 8,Genetics and Heredity,What is natural selection?,multiple_choice,d,Natural selection is the process where organisms with favorable traits survive and reproduce more.,hard,10,180,Random survival of organisms,Artificial breeding by humans,Environmental changes only,Process where organisms with favorable traits survive reproduce more
Science,Grade 8,Astronomy,What is the solar system?,multiple_choice,b,The solar system consists of the sun planets moons asteroids and comets.,medium,10,120,Only the sun and planets,Sun planets moons asteroids comets,Only planets and moons,Only the sun and moons
Science,Grade 8,Astronomy,How many planets are in our solar system?,multiple_choice,c,There are eight planets in our solar system.,easy,10,45,Seven,Nine,Eight,Ten
Science,Grade 8,Astronomy,What is the order of planets from the sun?,multiple_choice,a,The order is Mercury Venus Earth Mars Jupiter Saturn Uranus Neptune.,hard,10,180,Mercury Venus Earth Mars Jupiter Saturn Uranus Neptune,Earth Mars Venus Mercury Jupiter Saturn Uranus Neptune,Venus Mercury Earth Mars Saturn Jupiter Uranus Neptune,Mars Earth Venus Mercury Jupiter Saturn Neptune Uranus
Science,Grade 8,Astronomy,What is the difference between inner and outer planets?,multiple_choice,d,Inner planets are rocky and small while outer planets are gas giants and large.,hard,10,180,Inner are large outer are small,Inner are gas outer are rocky,No difference,Inner are rocky and small outer are gas giants and large
Science,Grade 8,Astronomy,What is a moon?,multiple_choice,b,A moon is a natural satellite that orbits a planet.,medium,10,90,Artificial satellite,Natural satellite orbiting planet,Small planet,Bright star
Science,Grade 8,Astronomy,What causes day and night on Earth?,multiple_choice,c,Day and night are caused by Earth's rotation on its axis.,medium,10,120,Earth orbiting the sun,Sun moving around Earth,Earth rotating on its axis,Moon blocking sunlight
Science,Grade 8,Astronomy,What causes the seasons on Earth?,multiple_choice,a,Seasons are caused by Earth's tilted axis as it orbits the sun.,hard,10,150,Earth's tilted axis as it orbits sun,Distance from sun changing,Speed of Earth's rotation,Size of the sun changing
Science,Grade 8,Astronomy,What is a star?,multiple_choice,d,A star is a massive ball of hot gas that produces light and heat through nuclear fusion.,hard,10,180,Cold rock in space,Planet that glows,Artificial light source,Massive ball of hot gas producing light heat through fusion
Science,Grade 8,Astronomy,What is the sun?,multiple_choice,b,The sun is the star at the center of our solar system.,easy,10,75,Largest planet,Star at center of solar system,Moon of Earth,Artificial light source
Science,Grade 8,Astronomy,What is a galaxy?,multiple_choice,c,A galaxy is a large collection of stars planets gas and dust held together by gravity.,hard,10,180,Single star system,Group of planets only,Large collection of stars planets gas dust held by gravity,Empty space between stars
Science,Grade 8,Matter and Its Properties,What is matter?,multiple_choice,a,Matter is anything that has mass and takes up space.,easy,10,75,Anything that has mass and takes up space,Only solid objects,Only living things,Only visible objects
Science,Grade 8,Matter and Its Properties,What are the three main states of matter?,multiple_choice,d,The three main states are solid liquid and gas.,easy,10,60,Hot warm cold,Big medium small,Hard soft smooth,Solid liquid gas
Science,Grade 8,Matter and Its Properties,What is a solid?,multiple_choice,b,A solid has a definite shape and definite volume with particles closely packed.,medium,10,120,No definite shape or volume,Definite shape and volume with closely packed particles,Only definite volume,Only definite shape
Science,Grade 8,Matter and Its Properties,What is a liquid?,multiple_choice,c,A liquid has definite volume but no definite shape taking the shape of its container.,medium,10,150,Definite shape and volume,No definite shape or volume,Definite volume but no definite shape taking container shape,Only definite shape
Science,Grade 8,Matter and Its Properties,What is a gas?,multiple_choice,a,A gas has no definite shape or volume and expands to fill its container.,medium,10,120,No definite shape or volume expands to fill container,Definite shape and volume,Only definite volume,Only definite shape
Science,Grade 8,Matter and Its Properties,What is melting?,multiple_choice,d,Melting is the change from solid to liquid state when heated.,easy,10,75,Change from liquid to solid,Change from gas to liquid,Change from liquid to gas,Change from solid to liquid when heated
Science,Grade 8,Matter and Its Properties,What is freezing?,multiple_choice,b,Freezing is the change from liquid to solid state when cooled.,easy,10,75,Change from solid to liquid,Change from liquid to solid when cooled,Change from gas to liquid,Change from liquid to gas
Science,Grade 8,Matter and Its Properties,What is evaporation?,multiple_choice,c,Evaporation is the change from liquid to gas state at the surface.,medium,10,90,Change from solid to liquid,Change from gas to liquid,Change from liquid to gas at surface,Change from solid to gas
Science,Grade 8,Matter and Its Properties,What is condensation?,multiple_choice,a,Condensation is the change from gas to liquid state when cooled.,medium,10,90,Change from gas to liquid when cooled,Change from liquid to gas,Change from solid to liquid,Change from liquid to solid
Science,Grade 8,Matter and Its Properties,What is sublimation?,multiple_choice,d,Sublimation is the direct change from solid to gas without becoming liquid.,hard,10,120,Change from liquid to gas,Change from gas to liquid,Change from solid to liquid,Direct change from solid to gas without liquid
Science,Grade 8,Waves and Sound,What is a wave?,multiple_choice,b,A wave is a disturbance that transfers energy through matter or space.,medium,10,120,Movement of matter only,Disturbance transferring energy through matter or space,Only sound in air,Only light in space
Science,Grade 8,Waves and Sound,What are the two main types of waves?,multiple_choice,c,The two main types are mechanical waves and electromagnetic waves.,hard,10,150,Sound and light waves,Water and air waves,Mechanical and electromagnetic waves,Fast and slow waves
Science,Grade 8,Waves and Sound,What is frequency?,multiple_choice,a,Frequency is the number of waves that pass a point in one second.,medium,10,120,Number of waves passing point in one second,Height of wave,Speed of wave,Length of wave
Science,Grade 8,Waves and Sound,What is wavelength?,multiple_choice,d,Wavelength is the distance between two consecutive similar points on a wave.,medium,10,120,Height of wave,Speed of wave,Time between waves,Distance between consecutive similar points on wave
Science,Grade 8,Waves and Sound,What is amplitude?,multiple_choice,b,Amplitude is the maximum displacement of a wave from its rest position.,hard,10,150,Length of wave,Maximum displacement from rest position,Speed of wave,Number of waves per second
Science,Grade 8,Waves and Sound,What is sound?,multiple_choice,c,Sound is a mechanical wave that travels through matter by vibrating particles.,medium,10,120,Only music and voices,Only loud noises,Mechanical wave traveling through matter by vibrating particles,Only electromagnetic wave
Science,Grade 8,Waves and Sound,How does sound travel?,multiple_choice,a,Sound travels by causing particles in matter to vibrate and transfer energy.,hard,10,150,Particles vibrate and transfer energy,Sound moves through empty space,Sound creates new particles,Sound destroys particles
Science,Grade 8,Waves and Sound,What affects the speed of sound?,multiple_choice,d,The speed of sound is affected by the medium temperature and density.,hard,10,150,Only temperature,Only the medium,Only density,Medium temperature and density
Science,Grade 8,Waves and Sound,What is pitch?,multiple_choice,b,Pitch is how high or low a sound seems and depends on frequency.,medium,10,120,How loud sound is,How high or low sound seems depends on frequency,How fast sound travels,How long sound lasts
Science,Grade 8,Waves and Sound,What is volume or loudness?,multiple_choice,c,Volume is how loud or soft a sound is and depends on amplitude.,medium,10,120,How high or low sound is,How fast sound travels,How loud or soft sound is depends on amplitude,How long sound lasts
Science,Grade 8,Light and Optics,What is light?,multiple_choice,a,Light is electromagnetic radiation that can be seen by the human eye.,hard,10,150,Electromagnetic radiation seen by human eye,Only from the sun,Only artificial illumination,Only reflected from objects
Science,Grade 8,Light and Optics,How does light travel?,multiple_choice,b,Light travels in straight lines at very high speed.,medium,10,90,In curved paths,In straight lines at very high speed,Very slowly,Only through air
