subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
Mathematics,Basic 6,Measurement - Capacity,Which is more: 2.5 L or 2400 ml?,multiple_choice,a,2.5 L = 2500 ml which is more than 2400 ml.,medium,10,75,2.5 L,2400 ml,They are equal,Cannot tell
Mathematics,Basic 6,Measurement - Capacity,What is 750 ml + 250 ml?,multiple_choice,c,750 ml + 250 ml = 1000 ml = 1 L.,easy,10,45,500 ml,750 ml,1000 ml,1250 ml
Mathematics,Basic 6,Measurement - Capacity,How many 250 ml cups can be filled from 2 liters of juice?,multiple_choice,c,2 L = 2000 ml. Number of cups = 2000 ÷ 250 = 8.,medium,10,90,6,7,8,9
Mathematics,Basic 6,Measurement - Capacity,Which unit is best for measuring the capacity of a water bottle?,multiple_choice,b,Milliliters are the most appropriate unit for a water bottle.,easy,10,45,Liters,Milliliters,Kiloliters,Centiliters
Mathematics,Basic 6,Measurement - Capacity,What is 3 L - 500 ml in milliliters?,multiple_choice,d,3 L = 3000 ml so 3000 ml - 500 ml = 2500 ml.,medium,10,75,2000 ml,2300 ml,2400 ml,2500 ml
Mathematics,Basic 6,Measurement - Capacity,Convert 0.75 L to milliliters.,multiple_choice,c,0.75 L = 0.75 × 1000 = 750 ml.,medium,10,60,75 ml,7.5 ml,750 ml,7500 ml
Mathematics,Basic 6,Measurement - Capacity,What is the total capacity of 4 bottles each holding 500 ml?,multiple_choice,b,Total capacity = 4 × 500 ml = 2000 ml = 2 L.,medium,10,75,1.5 L,2 L,2.5 L,3 L
Mathematics,Basic 6,Measurement - Capacity,How many liters are in 3500 ml?,multiple_choice,a,3500 ml = 3500 ÷ 1000 = 3.5 L.,medium,10,60,3.5 L,35 L,350 L,0.35 L
Mathematics,Basic 6,Measurement - Time,How many minutes are in 1 hour?,multiple_choice,c,1 hour = 60 minutes.,easy,10,30,30,50,60,100
Mathematics,Basic 6,Measurement - Time,What is 2 hours 30 minutes in minutes?,multiple_choice,d,2 hours = 120 minutes so 120 + 30 = 150 minutes.,medium,10,75,130 min,140 min,145 min,150 min
Mathematics,Basic 6,Measurement - Time,How many seconds are in 3 minutes?,multiple_choice,b,3 minutes = 3 × 60 = 180 seconds.,medium,10,60,120 sec,180 sec,240 sec,300 sec
Mathematics,Basic 6,Measurement - Time,What time is 45 minutes after 2:15?,multiple_choice,c,2:15 + 45 minutes = 3:00.,medium,10,75,2:45,2:60,3:00,3:15
Mathematics,Basic 6,Measurement - Time,How many hours are in 1 day?,multiple_choice,a,1 day = 24 hours.,easy,10,30,24,12,48,60
Mathematics,Basic 6,Measurement - Time,What is 90 minutes in hours and minutes?,multiple_choice,b,90 minutes = 1 hour 30 minutes.,medium,10,75,1 hour 20 minutes,1 hour 30 minutes,1 hour 40 minutes,2 hours
Mathematics,Basic 6,Measurement - Time,If a movie starts at 7:30 PM and lasts 2 hours what time does it end?,multiple_choice,d,7:30 PM + 2 hours = 9:30 PM.,medium,10,75,8:30 PM,9:00 PM,9:15 PM,9:30 PM
Mathematics,Basic 6,Measurement - Time,How many days are in 2 weeks?,multiple_choice,c,2 weeks = 2 × 7 = 14 days.,easy,10,45,10,12,14,16
Mathematics,Basic 6,Measurement - Time,What is the duration from 8:15 AM to 11:45 AM?,multiple_choice,a,From 8:15 AM to 11:45 AM is 3 hours 30 minutes.,medium,10,90,3 hours 30 minutes,3 hours 15 minutes,4 hours,4 hours 30 minutes
Mathematics,Basic 6,Measurement - Time,How many minutes are in half an hour?,multiple_choice,b,Half an hour = 30 minutes.,easy,10,30,15,30,45,60
Mathematics,Basic 6,Geometry - Shapes,How many sides does a triangle have?,multiple_choice,c,A triangle has 3 sides.,easy,10,30,2,4,3,5
Mathematics,Basic 6,Geometry - Shapes,What is a quadrilateral?,multiple_choice,b,A quadrilateral is a shape with 4 sides.,easy,10,45,Shape with 3 sides,Shape with 4 sides,Shape with 5 sides,Shape with 6 sides
Mathematics,Basic 6,Geometry - Shapes,How many vertices does a rectangle have?,multiple_choice,d,A rectangle has 4 vertices (corners).,easy,10,45,2,3,5,4
Mathematics,Basic 6,Geometry - Shapes,What is the name of a 5-sided shape?,multiple_choice,a,A 5-sided shape is called a pentagon.,medium,10,60,Pentagon,Hexagon,Octagon,Decagon
Mathematics,Basic 6,Geometry - Shapes,How many sides does a hexagon have?,multiple_choice,c,A hexagon has 6 sides.,medium,10,45,4,5,6,8
Mathematics,Basic 6,Geometry - Shapes,What type of angle is 90 degrees?,multiple_choice,b,A 90-degree angle is a right angle.,medium,10,60,Acute angle,Right angle,Obtuse angle,Straight angle
Mathematics,Basic 6,Geometry - Shapes,Which shape has all sides equal?,multiple_choice,d,A square has all sides equal.,easy,10,45,Rectangle,Triangle,Circle,Square
Mathematics,Basic 6,Geometry - Shapes,How many sides does an octagon have?,multiple_choice,c,An octagon has 8 sides.,medium,10,45,6,7,8,9
Mathematics,Basic 6,Geometry - Shapes,What is a line of symmetry?,multiple_choice,a,A line of symmetry divides a shape into two identical halves.,medium,10,90,Line that divides shape into identical halves,Any straight line,Line around the shape,Line through the center
Mathematics,Basic 6,Geometry - Shapes,Which angle is less than 90 degrees?,multiple_choice,a,An acute angle is less than 90 degrees.,medium,10,75,Acute angle,Right angle,Obtuse angle,Straight angle
Mathematics,Basic 6,Geometry - Area and Perimeter,What is the area of a rectangle with length 6 cm and width 4 cm?,multiple_choice,c,Area of rectangle = length × width = 6 × 4 = 24 cm².,medium,10,75,20 cm²,22 cm²,24 cm²,26 cm²
Mathematics,Basic 6,Geometry - Area and Perimeter,What is the perimeter of a square with side 5 cm?,multiple_choice,b,Perimeter of square = 4 × side = 4 × 5 = 20 cm.,easy,10,60,15 cm,20 cm,25 cm,30 cm
Mathematics,Basic 6,Geometry - Area and Perimeter,Find the area of a square with side 7 cm.,multiple_choice,d,Area of square = side × side = 7 × 7 = 49 cm².,medium,10,60,28 cm²,35 cm²,42 cm²,49 cm²
Mathematics,Basic 6,Geometry - Area and Perimeter,What is the perimeter of a triangle with sides 3 cm 4 cm and 5 cm?,multiple_choice,a,Perimeter = sum of all sides = 3 + 4 + 5 = 12 cm.,easy,10,60,12 cm,15 cm,20 cm,60 cm
Mathematics,Basic 6,Geometry - Area and Perimeter,Find the area of a rectangle with length 8 m and width 3 m.,multiple_choice,c,Area = length × width = 8 × 3 = 24 m².,medium,10,60,22 m²,23 m²,24 m²,25 m²
Mathematics,Basic 6,Geometry - Area and Perimeter,What is the perimeter of a rectangle with length 10 cm and width 6 cm?,multiple_choice,b,Perimeter = 2(length + width) = 2(10 + 6) = 32 cm.,medium,10,75,30 cm,32 cm,34 cm,36 cm
Mathematics,Basic 6,Geometry - Area and Perimeter,If a square has perimeter 20 cm what is the length of each side?,multiple_choice,d,If perimeter = 20 cm then each side = 20 ÷ 4 = 5 cm.,medium,10,75,3 cm,4 cm,6 cm,5 cm
Mathematics,Basic 6,Geometry - Area and Perimeter,Find the area of a square with perimeter 24 cm.,multiple_choice,a,If perimeter = 24 cm then side = 6 cm. Area = 6 × 6 = 36 cm².,hard,15,90,36 cm²,24 cm²,48 cm²,144 cm²
Mathematics,Basic 6,Geometry - Area and Perimeter,What is the area of a rectangle if its perimeter is 20 cm and width is 3 cm?,multiple_choice,c,If perimeter = 20 and width = 3 then length = 7. Area = 7 × 3 = 21 cm².,hard,15,120,18 cm²,20 cm²,21 cm²,24 cm²
Mathematics,Basic 6,Geometry - Area and Perimeter,A rectangular garden is 12 m long and 8 m wide. What is its area?,multiple_choice,b,Area = length × width = 12 × 8 = 96 m².,medium,10,75,88 m²,96 m²,104 m²,120 m²
Mathematics,Basic 6,Data Handling,What is the mode in this set of data: 2 3 4 3 5 3 6?,multiple_choice,c,The mode is the number that appears most frequently. 3 appears three times.,medium,10,75,2,4,3,5
Mathematics,Basic 6,Data Handling,Find the range of: 8 12 15 9 11,multiple_choice,b,Range = highest value - lowest value = 15 - 8 = 7.,medium,10,75,6,7,8,9
Mathematics,Basic 6,Data Handling,What is the mean of: 4 6 8 10?,multiple_choice,c,Mean = (4 + 6 + 8 + 10) ÷ 4 = 28 ÷ 4 = 7.,medium,10,75,6,6.5,7,8
Mathematics,Basic 6,Data Handling,In a pictograph if one symbol represents 5 items how many items do 3 symbols represent?,multiple_choice,b,3 symbols × 5 items per symbol = 15 items.,easy,10,60,10,15,20,25
Mathematics,Basic 6,Data Handling,What is the median of: 3 7 9 12 15?,multiple_choice,c,The median is the middle value when arranged in order. The middle value is 9.,medium,10,75,7,8,9,12
Mathematics,Basic 6,Data Handling,If a bar graph shows that 8 students like apples and 12 like oranges how many more like oranges?,multiple_choice,d,12 - 8 = 4 more students like oranges.,easy,10,60,2,3,5,4
Mathematics,Basic 6,Data Handling,What type of graph is best for showing parts of a whole?,multiple_choice,a,A pie chart is best for showing parts of a whole.,medium,10,75,Pie chart,Bar graph,Line graph,Pictograph
Mathematics,Basic 6,Data Handling,Find the mode of: 5 7 5 8 9 5 6,multiple_choice,b,The mode is 5 because it appears three times more than any other number.,medium,10,75,7,5,8,6
Mathematics,Basic 6,Data Handling,What is the range of: 15 20 25 30 35?,multiple_choice,d,Range = 35 - 15 = 20.,medium,10,60,15,25,30,20
Mathematics,Basic 6,Data Handling,If the mean of 4 numbers is 6 what is their sum?,multiple_choice,c,If mean = 6 and there are 4 numbers then sum = 6 × 4 = 24.,hard,15,90,20,22,24,26
Mathematics,Basic 6,Money,How many 50 pesewa coins make GH¢ 2?,multiple_choice,d,GH¢ 2 = 200 pesewas. 200 ÷ 50 = 4 coins.,medium,10,75,2,3,5,4
Mathematics,Basic 6,Money,What is GH¢ 5.50 + GH¢ 3.25?,multiple_choice,b,Adding: GH¢ 5.50 + GH¢ 3.25 = GH¢ 8.75.,medium,10,60,GH¢ 8.25,GH¢ 8.75,GH¢ 9.25,GH¢ 9.75
Mathematics,Basic 6,Money,How much change will you get from GH¢ 10 if you buy something for GH¢ 7.50?,multiple_choice,c,Change = GH¢ 10.00 - GH¢ 7.50 = GH¢ 2.50.,medium,10,75,GH¢ 2.00,GH¢ 2.25,GH¢ 2.50,GH¢ 3.00
Mathematics,Basic 6,Money,What is the total value of 3 GH¢ 2 notes and 4 GH¢ 1 coins?,multiple_choice,a,3 × GH¢ 2 + 4 × GH¢ 1 = GH¢ 6 + GH¢ 4 = GH¢ 10.,medium,10,90,GH¢ 10,GH¢ 11,GH¢ 12,GH¢ 14
Mathematics,Basic 6,Money,How many 20 pesewa coins equal GH¢ 1?,multiple_choice,c,GH¢ 1 = 100 pesewas. 100 ÷ 20 = 5 coins.,medium,10,60,3,4,5,6
Mathematics,Basic 6,Money,What is GH¢ 12.75 - GH¢ 8.50?,multiple_choice,b,Subtracting: GH¢ 12.75 - GH¢ 8.50 = GH¢ 4.25.,medium,10,75,GH¢ 4.00,GH¢ 4.25,GH¢ 4.50,GH¢ 5.25
Mathematics,Basic 6,Money,If you buy 3 items each costing GH¢ 2.50 how much do you pay?,multiple_choice,d,3 × GH¢ 2.50 = GH¢ 7.50.,medium,10,60,GH¢ 6.50,GH¢ 7.00,GH¢ 8.00,GH¢ 7.50
Mathematics,Basic 6,Money,What is the value of 2 GH¢ 5 notes 3 GH¢ 2 notes and 5 GH¢ 1 coins?,multiple_choice,a,2×GH¢5 + 3×GH¢2 + 5×GH¢1 = GH¢10 + GH¢6 + GH¢5 = GH¢21.,hard,15,120,GH¢ 21,GH¢ 20,GH¢ 22,GH¢ 25
Mathematics,Basic 6,Money,How much more is GH¢ 15.75 than GH¢ 12.25?,multiple_choice,c,GH¢ 15.75 - GH¢ 12.25 = GH¢ 3.50.,medium,10,75,GH¢ 3.00,GH¢ 3.25,GH¢ 3.50,GH¢ 4.00
Mathematics,Basic 6,Money,If a book costs GH¢ 8.50 and you pay with a GH¢ 10 note what change do you get?,multiple_choice,b,Change = GH¢ 10.00 - GH¢ 8.50 = GH¢ 1.50.,easy,10,60,GH¢ 1.00,GH¢ 1.50,GH¢ 2.00,GH¢ 2.50
Mathematics,Basic 6,Patterns and Sequences,What comes next: 5 10 15 20 ___?,multiple_choice,c,The pattern increases by 5 each time so 20 + 5 = 25.,easy,10,45,22,24,25,30
Mathematics,Basic 6,Patterns and Sequences,Find the missing number: 3 6 9 ___ 15,multiple_choice,b,The pattern increases by 3 each time so the missing number is 12.,easy,10,60,10,12,13,14
Mathematics,Basic 6,Patterns and Sequences,What is the rule for: 2 4 8 16 32?,multiple_choice,d,Each number is multiplied by 2 to get the next number.,medium,10,90,Add 2,Add 4,Subtract 2,Multiply by 2
Mathematics,Basic 6,Patterns and Sequences,Continue the pattern: 1 4 7 10 ___,multiple_choice,a,The pattern increases by 3 each time so 10 + 3 = 13.,medium,10,60,13,14,15,16
Mathematics,Basic 6,Patterns and Sequences,What comes next: 50 45 40 35 ___?,multiple_choice,b,The pattern decreases by 5 each time so 35 - 5 = 30.,medium,10,60,25,30,32,40
Mathematics,Basic 6,Patterns and Sequences,Find the pattern: 1 3 5 7 9 ___,multiple_choice,c,These are odd numbers increasing by 2 so next is 9 + 2 = 11.,medium,10,75,10,12,11,13
Mathematics,Basic 6,Patterns and Sequences,What is the 6th term in: 4 8 12 16 20 ___?,multiple_choice,d,The pattern increases by 4 each time so the 6th term is 20 + 4 = 24.,medium,10,75,22,23,25,24
Mathematics,Basic 6,Patterns and Sequences,Complete: 100 90 80 70 ___,multiple_choice,a,The pattern decreases by 10 each time so 70 - 10 = 60.,easy,10,45,60,65,75,80
Mathematics,Basic 6,Patterns and Sequences,What comes next: 2 6 18 54 ___?,multiple_choice,c,Each number is multiplied by 3 so 54 × 3 = 162.,hard,15,90,108,150,162,180
Mathematics,Basic 6,Patterns and Sequences,Find the missing term: 25 20 15 ___ 5,multiple_choice,b,The pattern decreases by 5 each time so the missing number is 10.,medium,10,60,8,10,12,13
Mathematics,Basic 6,Problem Solving,A box contains 24 apples. If 8 apples are eaten how many are left?,multiple_choice,c,24 - 8 = 16 apples are left.,easy,10,45,14,15,16,18
Mathematics,Basic 6,Problem Solving,Mary has 3 bags with 12 marbles in each bag. How many marbles does she have in total?,multiple_choice,b,3 × 12 = 36 marbles in total.,medium,10,60,30,36,42,48
Mathematics,Basic 6,Problem Solving,A farmer has 48 eggs. He puts them equally into 6 baskets. How many eggs are in each basket?,multiple_choice,c,48 ÷ 6 = 8 eggs in each basket.,medium,10,75,6,7,8,9
Mathematics,Basic 6,Problem Solving,John buys 5 books at GH¢ 8 each. How much does he pay in total?,multiple_choice,d,5 × GH¢ 8 = GH¢ 40.,medium,10,60,GH¢ 35,GH¢ 38,GH¢ 42,GH¢ 40
