subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
Mathematics,Grade 7,Problem Solving,If apples cost GH₵3 per kg and you buy 2.5 kg how much do you pay?,multiple_choice,b,Cost = price per kg × quantity = 3 × 2.5 = GH₵7.50.,easy,10,60,GH₵7.00,GH₵7.50,GH₵8.00,GH₵8.50
Mathematics,Grade 7,Problem Solving,A rectangular garden is 12 m long and 8 m wide. What is its area?,multiple_choice,c,Area = length × width = 12 × 8 = 96 m².,easy,10,45,88 m²,92 m²,96 m²,100 m²
Mathematics,Grade 7,Problem Solving,If you save GH₵5 every day how much will you have after 3 weeks?,multiple_choice,d,3 weeks = 21 days. Total = 5 × 21 = GH₵105.,medium,10,75,GH₵95,GH₵100,GH₵110,GH₵105
Mathematics,Grade 7,Problem Solving,A class has 30 students. If 40% are boys how many girls are there?,multiple_choice,b,Boys = 40% of 30 = 12. Girls = 30 - 12 = 18.,medium,10,75,16,18,20,22
Mathematics,Grade 7,Integers,What is (-5) + 3?,multiple_choice,c,Start at -5 move 3 units right: -5 + 3 = -2.,medium,10,45,-8,-3,-2,2
Mathematics,Grade 7,Integers,What is 4 - 7?,multiple_choice,b,4 - 7 = 4 + (-7) = -3.,medium,10,45,-4,-3,-2,3
Mathematics,Grade 7,Integers,What is (-3) × (-4)?,multiple_choice,d,Negative × negative = positive: (-3) × (-4) = 12.,medium,10,45,-12,-7,7,12
Mathematics,Grade 7,Integers,What is (-15) ÷ 3?,multiple_choice,a,Negative ÷ positive = negative: (-15) ÷ 3 = -5.,medium,10,45,-5,-3,3,5
Mathematics,Grade 7,Integers,Which integer is greater: -8 or -3?,multiple_choice,b,-3 is greater because it's closer to zero on the number line.,medium,10,45,-8,-3,They are equal,Cannot determine
Mathematics,Grade 7,Coordinate Geometry,What are the coordinates of the origin?,multiple_choice,a,The origin is where the x and y axes meet at (0 0).,easy,10,30,(0 0),(1 1),(0 1),(1 0)
Mathematics,Grade 7,Coordinate Geometry,In which quadrant is the point (3 -2)?,multiple_choice,c,Positive x negative y values are in Quadrant IV.,medium,10,60,Quadrant I,Quadrant II,Quadrant IV,Quadrant III
Mathematics,Grade 7,Coordinate Geometry,What is the distance between points (0 0) and (3 4)?,multiple_choice,b,Use distance formula: √[(3-0)² + (4-0)²] = √[9+16] = √25 = 5.,hard,10,90,4,5,6,7
Mathematics,Grade 7,Coordinate Geometry,If a point moves 2 units right and 3 units up from (1 2) what are its new coordinates?,multiple_choice,c,New coordinates: (1+2 2+3) = (3 5).,medium,10,60,(2 3),(3 4),(3 5),(4 6)
Mathematics,Grade 7,Coordinate Geometry,What is the x-coordinate of the point (-2 5)?,multiple_choice,a,In the ordered pair (x y) the first number is the x-coordinate: -2.,easy,10,30,-2,5,2,-5
Mathematics,Grade 7,Patterns and Sequences,What is the next number in the sequence: 2 4 6 8 ___?,multiple_choice,c,This is an arithmetic sequence with common difference 2: 8 + 2 = 10.,easy,10,45,9,11,10,12
Mathematics,Grade 7,Patterns and Sequences,What is the 5th term in the sequence: 3 6 12 24 ___?,multiple_choice,b,This is a geometric sequence where each term is multiplied by 2: 24 × 2 = 48.,medium,10,60,36,48,50,60
Mathematics,Grade 7,Patterns and Sequences,What is the pattern rule for: 1 4 7 10 13?,multiple_choice,a,Each term increases by 3: start with 1 add 3 each time.,medium,10,60,Add 3 each time,Multiply by 3,Add 4 each time,Multiply by 4
Mathematics,Grade 7,Patterns and Sequences,What is the 10th term in the sequence: 5 10 15 20...?,multiple_choice,d,This sequence increases by 5 each time: 10th term = 5 × 10 = 50.,medium,10,60,40,45,55,50
Mathematics,Grade 7,Patterns and Sequences,In the sequence 100 90 80 70... what is the 6th term?,multiple_choice,b,Each term decreases by 10: 6th term = 100 - (5×10) = 50.,medium,10,75,40,50,60,70
Mathematics,Grade 7,Exponents and Powers,What is 2³?,multiple_choice,c,2³ = 2 × 2 × 2 = 8.,easy,10,30,6,7,8,9
Mathematics,Grade 7,Exponents and Powers,What is 5²?,multiple_choice,b,5² = 5 × 5 = 25.,easy,10,30,20,25,30,35
Mathematics,Grade 7,Exponents and Powers,What is 10⁴?,multiple_choice,d,10⁴ = 10 × 10 × 10 × 10 = 10000.,medium,10,45,1000,4000,40,10000
Mathematics,Grade 7,Exponents and Powers,What is 3⁰?,multiple_choice,a,Any number to the power of 0 equals 1.,medium,10,45,1,0,3,9
Mathematics,Grade 7,Exponents and Powers,What is (2²)³?,multiple_choice,c,First: 2² = 4. Then: 4³ = 64. Or use rule: (2²)³ = 2⁶ = 64.,hard,10,75,16,32,64,128
Mathematics,Grade 7,Square Roots,What is √16?,multiple_choice,b,√16 = 4 because 4 × 4 = 16.,easy,10,30,3,4,5,6
Mathematics,Grade 7,Square Roots,What is √25?,multiple_choice,a,√25 = 5 because 5 × 5 = 25.,easy,10,30,5,6,7,8
Mathematics,Grade 7,Square Roots,What is √64?,multiple_choice,c,√64 = 8 because 8 × 8 = 64.,easy,10,30,6,7,8,9
Mathematics,Grade 7,Square Roots,What is √100?,multiple_choice,d,√100 = 10 because 10 × 10 = 100.,easy,10,30,8,9,11,10
Mathematics,Grade 7,Square Roots,Which number is between √20 and √30?,multiple_choice,b,√16 = 4 and √25 = 5 so √20 is between 4 and 5. √25 = 5 and √36 = 6 so √30 is between 5 and 6.,hard,10,90,4,5,6,7
Mathematics,Grade 7,Inequalities,Which symbol means 'greater than'?,multiple_choice,b,The symbol > means 'greater than'.,easy,10,30,<,>,=,≤
Mathematics,Grade 7,Inequalities,Which number satisfies x > 5?,multiple_choice,c,Numbers greater than 5 include 6 7 8 etc. 7 > 5.,easy,10,45,3,5,7,5
Mathematics,Grade 7,Inequalities,Solve: x + 3 < 10,multiple_choice,a,Subtract 3 from both sides: x < 7.,medium,10,60,x < 7,x > 7,x = 7,x < 3
Mathematics,Grade 7,Inequalities,Which is true if a = 8?,multiple_choice,b,If a = 8 then a > 5 is true because 8 > 5.,easy,10,45,a < 5,a > 5,a = 5,a < 8
Mathematics,Grade 7,Inequalities,Graph the solution x ≥ 3 on a number line. Which point should be filled?,multiple_choice,c,≥ means 'greater than or equal to' so 3 is included (filled circle).,medium,10,60,2,1,3,4
Mathematics,Grade 7,Money and Finance,If you have GH₵50 and spend GH₵23.75 how much change do you get?,multiple_choice,b,Change = 50.00 - 23.75 = GH₵26.25.,easy,10,60,GH₵26.00,GH₵26.25,GH₵26.50,GH₵27.00
Mathematics,Grade 7,Money and Finance,What is 15% tax on an item costing GH₵80?,multiple_choice,c,Tax = 15% of 80 = 0.15 × 80 = GH₵12.,medium,10,60,GH₵10,GH₵11,GH₵12,GH₵13
Mathematics,Grade 7,Money and Finance,If you save GH₵20 per month for 8 months how much will you have?,multiple_choice,b,Total savings = 20 × 8 = GH₵160.,easy,10,45,GH₵150,GH₵160,GH₵170,GH₵180
Mathematics,Grade 7,Money and Finance,A item costs GH₵45 after a 10% discount. What was the original price?,multiple_choice,d,If 90% = GH₵45 then 100% = 45 ÷ 0.9 = GH₵50.,hard,10,90,GH₵40,GH₵48,GH₵49,GH₵50
Mathematics,Grade 7,Money and Finance,You buy 3 items at GH₵12.50 each. How much do you pay in total?,multiple_choice,a,Total = 3 × 12.50 = GH₵37.50.,easy,10,45,GH₵37.50,GH₵38.00,GH₵38.50,GH₵39.00
Mathematics,Grade 7,Time and Calendar,How many minutes are in 2.5 hours?,multiple_choice,c,1 hour = 60 minutes so 2.5 hours = 2.5 × 60 = 150 minutes.,easy,10,45,120 minutes,140 minutes,150 minutes,160 minutes
Mathematics,Grade 7,Time and Calendar,If it's 2:45 PM what time will it be in 3 hours and 30 minutes?,multiple_choice,b,2:45 PM + 3:30 = 6:15 PM.,medium,10,60,6:00 PM,6:15 PM,6:30 PM,6:45 PM
Mathematics,Grade 7,Time and Calendar,How many days are in 5 weeks?,multiple_choice,a,1 week = 7 days so 5 weeks = 5 × 7 = 35 days.,easy,10,30,35 days,30 days,40 days,42 days
Mathematics,Grade 7,Time and Calendar,What fraction of a day is 8 hours?,multiple_choice,b,8 hours out of 24 hours = 8/24 = 1/3.,medium,10,60,1/4,1/3,3/8,1/2
Mathematics,Grade 7,Time and Calendar,If today is Wednesday what day will it be in 10 days?,multiple_choice,c,10 days = 1 week + 3 days. Wednesday + 3 days = Saturday.,medium,10,75,Thursday,Friday,Saturday,Sunday
Mathematics,Grade 7,Number Operations,Fill in the blank: 7 × _____ = 56,fill_blank,8,56 ÷ 7 = 8.,easy,10,45,,,,,
Mathematics,Grade 7,Fractions and Decimals,Fill in the blank: 1/2 = _____/10,fill_blank,5,1/2 = 5/10 because 1×5 = 5 and 2×5 = 10.,easy,10,45,,,,,
Mathematics,Grade 7,Algebra Basics,Fill in the blank: If x = 4 then 3x = _____,fill_blank,12,3 × 4 = 12.,easy,10,30,,,,,
Mathematics,Grade 7,Geometry,Fill in the blank: A triangle has _____ angles.,fill_blank,3,Every triangle has exactly 3 angles.,easy,10,30,,,,,
Mathematics,Grade 7,Percentages,Fill in the blank: 50% = 1/_____,fill_blank,2,50% = 50/100 = 1/2.,easy,10,45,,,,,
Mathematics,Grade 7,Number Operations,True or False: 6 × 7 = 42,true_false,true,6 × 7 = 42 is correct.,easy,10,30,,,,,
Mathematics,Grade 7,Geometry,True or False: All squares are rectangles.,true_false,true,A square is a special type of rectangle where all sides are equal.,medium,10,45,,,,,
Mathematics,Grade 7,Fractions and Decimals,True or False: 0.5 = 1/2,true_false,true,0.5 and 1/2 both represent half.,easy,10,30,,,,,
Mathematics,Grade 7,Algebra Basics,True or False: 2x + 3x = 5x,true_false,true,Combining like terms: 2x + 3x = 5x.,easy,10,30,,,,,
Mathematics,Grade 7,Statistics and Data,True or False: The mode is the middle value in a data set.,true_false,false,The median is the middle value; the mode is the most frequent value.,medium,10,45,,,,,
Mathematics,Grade 7,Number Operations,What operation gives you the product?,short_answer,multiplication,Multiplication gives the product of two or more numbers.,easy,10,30,,,,,
Mathematics,Grade 7,Geometry,What do you call a polygon with 5 sides?,short_answer,pentagon,A pentagon has 5 sides.,easy,10,30,,,,,
Mathematics,Basic 7,Inequalities,Which statement is equivalent to 'x is not less than 8'?,multiple_choice,c,If x is not less than 8, it means x is greater than or equal to 8.,medium,10,45,x < 8,x > 8,x ≥ 8,x ≤ 8
Mathematics,Basic 7,Inequalities,Solve for y: y/4 - 1 > 3,multiple_choice,b,Add 1 to both sides: y/4 > 4. Multiply by 4: y > 16.,medium,10,60,y < 16,y > 16,y ≤ 16,y ≥ 16
Mathematics,Basic 7,Inequalities,If 15 is greater than 2x + 1, which inequality represents this?,multiple_choice,a,15 > 2x + 1.,medium,10,45,15 > 2x + 1,15 < 2x + 1,15 ≥ 2x + 1,15 ≤ 2x + 1
Mathematics,Basic 7,Inequalities,Find the smallest integer that satisfies x + 7 > 12.,multiple_choice,d,Subtract 7 from both sides: x > 5. The smallest integer greater than 5 is 6.,hard,15,60,4,5,7,6
Mathematics,Basic 7,Inequalities,A child must be taller than 120 cm to ride a roller coaster. If 'h' is the child's height, what inequality applies?,multiple_choice,a,Taller than means 'greater than'.,easy,5,30,h > 120,h < 120,h ≥ 120,h ≤ 120
Mathematics,Basic 7,Inequalities,Solve: 20 - 3x ≥ 2,multiple_choice,d,Subtract 20: -3x ≥ -18. Divide by -3 and reverse the inequality sign: x ≤ 6.,hard,15,90,x ≥ 6,x < 6,x > 6,x ≤ 6
Mathematics,Basic 7,Inequalities,Which of these values is NOT a solution to -2x < 10?,multiple_choice,a,Divide by -2 and reverse the sign: x > -5. So, -5 is not a solution as x must be strictly greater than -5.,medium,10,75,-5,-4,0,5
Mathematics,Basic 7,Inequalities,The capacity of a water tank is 500 litres. If 'V' is the volume of water, which inequality shows the tank is not full?,multiple_choice,c,Not full means the volume is less than 500 litres.,medium,10,45,V ≥ 500,V = 500,V < 500,V > 500
Mathematics,Basic 7,Inequalities,If 5(y - 2) ≤ 25, solve for y.,multiple_choice,a,Divide by 5: y - 2 ≤ 5. Add 2: y ≤ 7.,hard,15,90,y ≤ 7,y ≥ 7,y < 7,y > 7
Mathematics,Basic 7,Inequalities,What is the smallest positive integer solution for x - 1 > 0?,multiple_choice,d,Add 1 to both sides: x > 1. The smallest positive integer greater than 1 is 2.,medium,10,60,0,1,3,2
Mathematics,Basic 7,Inequalities,Represent the statement "The temperature T is below 10°C" as an inequality.,multiple_choice,b,Below 10°C means less than 10°C.,easy,5,30,T ≥ 10,T < 10,T > 10,T ≤ 10
Mathematics,Basic 7,Inequalities,Solve the compound inequality: x > 3 and x ≤ 7,multiple_choice,a,This means x is greater than 3 and less than or equal to 7.,medium,10,60,3 < x ≤ 7,x > 7,x < 3,x = 5
Mathematics,Basic 7,Money and Finance,A tablet costs GH¢800. If there's a 5% sales tax, what is the tax amount?,multiple_choice,b,Tax amount = 5% of GH¢800 = 0.05 × 800 = GH¢40.,easy,5,45,GH¢30,GH¢40,GH¢50,GH¢60
Mathematics,Basic 7,Money and Finance,A shopkeeper buys a bag for GH¢60 and sells it for GH¢75. What is the percentage profit?,multiple_choice,c,Profit = GH¢75 - GH¢60 = GH¢15. Percentage Profit = (GH¢15 / GH¢60) × 100% = (1/4) × 100% = 25%.,hard,15,90,20%,22.5%,25%,30%
Mathematics,Basic 7,Money and Finance,If you exchange 100 Euros for Ghanaian Cedis at a rate of 1 Euro = GH¢14, how many Cedis do you get?,multiple_choice,a,Total Cedis = 100 Euros × GH¢14/Euro = GH¢1400.,medium,10,60,GH¢1400,GH¢140,GH¢14000,GH¢140000
Mathematics,Basic 7,Money and Finance,A loan of GH¢2000 is to be repaid over 4 years at a simple interest rate of 8% per annum. What is the total interest paid?,multiple_choice,d,Interest = Principal × Rate × Time = GH¢2000 × 0.08 × 4 = GH¢640.,hard,15,90,GH¢320,GH¢480,GH¢560,GH¢640
Mathematics,Basic 7,Money and Finance,A farmer harvested 500 kg of maize. He sold 3/5 of it. How many kg did he sell?,multiple_choice,a,Amount sold = (3/5) × 500 kg = 3 × 100 kg = 300 kg.,medium,10,60,300 kg,200 kg,350 kg,400 kg
Mathematics,Basic 7,Money and Finance,What is the net price of an item costing GH¢200 with a 15% discount?,multiple_choice,b,Discount amount = 15% of GH¢200 = 0.15 × 200 = GH¢30. Net price = GH¢200 - GH¢30 = GH¢170.,medium,10,75,GH¢160,GH¢170,GH¢180,GH¢185
Mathematics,Basic 7,Money and Finance,If the cost of 5 apples is GH¢12.50, what is the cost of 1 apple?,multiple_choice,c,Cost per apple = Total cost / Number of apples = GH¢12.50 / 5 = GH¢2.50.,easy,5,45,GH¢2.00,GH¢2.25,GH¢2.50,GH¢3.00
Mathematics,Basic 7,Money and Finance,Ama saves GH¢150 every month. How much will she save in 1 year?,multiple_choice,d,Total savings = Monthly savings × Number of months = GH¢150 × 12 = GH¢1800.,easy,5,45,GH¢1200,GH¢1500,GH¢1600,GH¢1800
Mathematics,Basic 7,Money and Finance,A bicycle is bought for GH¢450. It is then sold for GH¢500. What is the profit?,multiple_choice,a,Profit = Selling Price - Cost Price = GH¢500 - GH¢450 = GH¢50.,easy,5,30,GH¢50,GH¢40,GH¢45,GH¢55
Mathematics,Basic 7,Money and Finance,If the cost of living increases by 8% and your monthly expenses were GH¢1000, what is your new monthly expense?,multiple_choice,c,Increase amount = 8% of GH¢1000 = 0.08 × 1000 = GH¢80. New expense = GH¢1000 + GH¢80 = GH¢1080.,medium,10,75,GH¢1008,GH¢1040,GH¢1080,GH¢1100
Mathematics,Basic 7,Money and Finance,A shop owner makes a 20% profit on sales. If he sells an item for GH¢120, what was its cost price?,multiple_choice,b,Selling price = Cost price + 20% profit = 120% of Cost Price. Let CP be cost price. 1.20 * CP = 120. CP = 120 / 1.20 = GH¢100.,hard,15,120,GH¢96,GH¢100,GH¢104,GH¢110
Mathematics,Basic 7,Money and Finance,If a GH¢500 investment yields GH¢75 interest over 3 years, what is the annual simple interest rate?,multiple_choice,a,Interest = Principal × Rate × Time. 75 = 500 × Rate × 3. 75 = 1500 × Rate. Rate = 75/1500 = 0.05 = 5%.,hard,15,120,5%,6%,7.5%,10%
Mathematics,Basic 7,Time and Calendar,How many days are in the months of September, October, and November combined?,multiple_choice,d,September (30), October (31), November (30). Total = 30 + 31 + 30 = 91 days.,medium,10,60,90,92,93,91
Mathematics,Basic 7,Time and Calendar,Convert 5 hours 15 minutes into minutes.,multiple_choice,c,5 hours × 60 minutes/hour = 300 minutes. Total = 300 + 15 = 315 minutes.,easy,5,45,305 minutes,310 minutes,315 minutes,320 minutes
Mathematics,Basic 7,Time and Calendar,A bus leaves station A at 07:45 and arrives at station B at 10:10. How long did the journey take?,multiple_choice,b,From 07:45 to 09:45 is 2 hours. From 09:45 to 10:10 is 25 minutes. Total = 2 hours 25 minutes.,medium,10,60,2 hours 15 minutes,2 hours 25 minutes,2 hours 30 minutes,2 hours 35 minutes
Mathematics,Basic 7,Time and Calendar,What time is 30 minutes past midnight?,multiple_choice,d,Midnight is 00:00 (or 12:00 AM). 30 minutes past is 00:30 (or 12:30 AM).,easy,5,30,12:00 AM,12:15 AM,1:00 AM,12:30 AM
Mathematics,Basic 7,Time and Calendar,How many weeks are there in 21 days?,multiple_choice,a,21 days / 7 days/week = 3 weeks.,easy,5,30,3,4,2,5
Mathematics,Basic 7,Time and Calendar,If a meeting starts at 2:30 PM and lasts for 1 hour 45 minutes, what time does it finish?,multiple_choice,c,2:30 PM + 1 hour = 3:30 PM. 3:30 PM + 45 minutes = 4:15 PM.,medium,10,60,4:00 PM,4:05 PM,4:15 PM,4:20 PM
Mathematics,Basic 7,Time and Calendar,A project commenced on 15th February 2024 and finished on 15th May 2024. How many full months did the project last?,multiple_choice,b,Feb 15 to Mar 15 (1 month), Mar 15 to Apr 15 (2 months), Apr 15 to May 15 (3 months).,medium,10,60,2,3,4,5
Mathematics,Basic 7,Time and Calendar,What is 20:50 in 12-hour clock format?,multiple_choice,d,20:50 is 8:50 PM.,easy,5,30,8:50 AM,9:50 AM,9:50 PM,8:50 PM
Mathematics,Basic 7,Time and Calendar,A person wakes up at 05:45 and goes to bed at 22:15. How long are they awake?,multiple_choice,b,From 05:45 to 22:45 is 17 hours. So from 05:45 to 22:15 is 17 hours - 30 minutes = 16 hours 30 minutes.,hard,15,90,16 hours,16 hours 30 minutes,17 hours,17 hours 30 minutes
Mathematics,Basic 7,Time and Calendar,How many days are in 3 non-leap years?,multiple_choice,a,3 non-leap years × 365 days/year = 1095 days.,easy,5,45,1095,1096,1097,1098
Mathematics,Basic 7,Time and Calendar,If a train journey is scheduled for 4 hours and 20 minutes, and it is delayed by 1 hour 15 minutes, what is the total journey time?,multiple_choice,c,Total time = (4 hours + 1 hour) + (20 minutes + 15 minutes) = 5 hours 35 minutes.,medium,10,60,5 hours,5 hours 15 minutes,5 hours 35 minutes,5 hours 45 minutes
Mathematics,Basic 7,Time and Calendar,What is the last day of the week if Sunday is the first day?,multiple_choice,a,The last day of the week, following Sunday as the first, is Saturday.,easy,5,30,Saturday,Friday,Monday,Sunday
Mathematics,Basic 7,Time and Calendar,A school bell rings every 45 minutes. If it first rings at 8:00 AM, when will it ring for the third time?,multiple_choice,c,1st ring: 8:00 AM. 2nd ring: 8:00 AM + 45 min = 8:45 AM. 3rd ring: 8:45 AM + 45 min = 9:30 AM.,hard,15,90,9:00 AM,9:15 AM,9:30 AM,9:45 AM
Mathematics,Basic 7,Fractions and Decimals,Express 0.45 as a fraction in simplest form.,multiple_choice,d,0.45 = 45/100. Divide numerator and denominator by 5: 9/20.,medium,10,60,4/5,9/10,45/100,9/20
