subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
Social Studies,Basic 3,Our Community - Neighborhood,What are some problems in neighborhoods?,multiple_choice,a,Problems include noise dirty areas poor roads and lack of water.,hard,15,150,Noise dirty areas poor roads lack of water,Only good things,No problems,Only happiness
Social Studies,Basic 3,Our Community - Neighborhood,How can we help solve neighborhood problems?,multiple_choice,b,We can report problems to adults keep our area clean and work together.,hard,15,150,Do nothing,Report to adults keep clean work together,Only complain,Only blame others
Social Studies,Basic 3,Our Community - Neighborhood,What is community service?,multiple_choice,d,Community service is helping to make our neighborhood better for everyone.,medium,10,120,Only working for money,Only helping family,Only helping friends,Helping to make neighborhood better for everyone
Social Studies,Basic 3,Our Community - Neighborhood,Why should we keep our neighborhood clean?,multiple_choice,c,A clean neighborhood prevents diseases looks good and makes people happy.,medium,10,150,Only to look good,Only to prevent diseases,Prevents diseases looks good makes people happy,Only to impress visitors
Social Studies,Basic 3,Our Community - Neighborhood,What are some services we need in our neighborhood?,multiple_choice,a,We need water electricity roads clinics schools and markets.,medium,10,150,Water electricity roads clinics schools markets,Only water,Only electricity,Only roads
Social Studies,Basic 3,Our Community - Neighborhood,How can children help in the neighborhood?,multiple_choice,b,Children can keep the area clean respect elders and report problems to adults.,medium,10,150,Only play games,Keep area clean respect elders report problems,Only watch TV,Only sleep
Social Studies,Basic 3,Our Community - Neighborhood,What makes a neighborhood safe?,multiple_choice,c,Good lighting clean streets and people looking out for each other make neighborhoods safe.,hard,15,180,Only police,Only big houses,Good lighting clean streets people looking out for each other,Only high walls
Social Studies,Basic 3,Our Community - Neighborhood,How should we cross the road safely?,multiple_choice,d,We should look both ways use crossings and hold an adult's hand.,easy,10,120,Run across quickly,Close our eyes,Walk slowly,Look both ways use crossings hold adult's hand
Social Studies,Basic 3,Our Community - Neighborhood,What should we do if we get lost in our neighborhood?,multiple_choice,a,We should stay calm ask a trusted adult for help or go to a safe place.,medium,10,150,Stay calm ask trusted adult or go to safe place,Run around looking,Cry loudly,Hide somewhere
Social Studies,Basic 3,Our Community - Neighborhood,Why is it important to know our neighbors?,multiple_choice,b,Knowing neighbors helps us feel safe get help when needed and build friendships.,medium,10,150,To gossip about them,Helps feel safe get help build friendships,To borrow things,To show off
Social Studies,Basic 3,Our Community - Neighborhood,What are some fun activities in neighborhoods?,multiple_choice,d,Fun activities include playing in parks visiting friends and community festivals.,easy,10,120,Only sleeping,Only eating,Only watching TV,Playing in parks visiting friends community festivals
Social Studies,Basic 3,Our Country Ghana - Symbols,What is the capital city of Ghana?,multiple_choice,b,Accra is the capital city of Ghana.,easy,10,30,Kumasi,Accra,Tamale,Cape Coast
Social Studies,Basic 3,Our Country Ghana - Symbols,What are the colors of the Ghana flag?,multiple_choice,c,The Ghana flag has red yellow and green colors with a black star.,medium,10,90,Red white blue,Blue yellow green,Red yellow green,Black white red
Social Studies,Basic 3,Our Country Ghana - Symbols,What is in the center of the Ghana flag?,multiple_choice,d,There is a black star in the center of the Ghana flag.,medium,10,60,Red circle,Yellow circle,Green circle,Black star
Social Studies,Basic 3,Our Country Ghana - Symbols,What does the red color on the flag represent?,multiple_choice,a,The red color represents the blood of those who died for Ghana's freedom.,hard,15,120,Blood of those who died for freedom,The soil,The sun,The rivers
Social Studies,Basic 3,Our Country Ghana - Symbols,What is Ghana's national anthem called?,multiple_choice,c,Ghana's national anthem is called 'God Bless Our Homeland Ghana'.,medium,10,90,Ghana Forever,Our Beautiful Country,'God Bless Our Homeland Ghana',Ghana the Great
Social Studies,Basic 3,Our Country Ghana - Symbols,What language is Ghana's official language?,multiple_choice,d,English is Ghana's official language.,easy,10,45,Twi,Ga,Ewe,English
Social Studies,Basic 3,Our Country Ghana - Symbols,What is Ghana's money called?,multiple_choice,a,Ghana's money is called the Cedi.,medium,10,60,Cedi,Dollar,Naira,Pound
Social Studies,Basic 3,Our Country Ghana - Symbols,When does Ghana celebrate Independence Day?,multiple_choice,c,Ghana celebrates Independence Day on March 6th.,medium,10,75,January 1st,February 24th,March 6th,December 25th
Social Studies,Basic 3,Our Country Ghana - Symbols,What was Ghana called before independence?,multiple_choice,b,Ghana was called the Gold Coast before independence.,medium,10,90,British Ghana,Gold Coast,West Africa,Colonial Ghana
Social Studies,Basic 3,Our Country Ghana - Symbols,What do we call the leader of Ghana?,multiple_choice,a,The leader of Ghana is called the President.,easy,10,60,President,King,Chief,Governor
Social Studies,Basic 3,Our Country Ghana - Symbols,What does the yellow color on the flag represent?,multiple_choice,c,The yellow color represents Ghana's mineral wealth especially gold.,hard,15,120,The sun,The rivers,Mineral wealth especially gold,The forests
Social Studies,Basic 3,Our Country Ghana - Symbols,What does the green color on the flag represent?,multiple_choice,b,The green color represents Ghana's forests and natural wealth.,hard,15,120,The grass,Forests and natural wealth,The farms,The money
Social Studies,Basic 3,Our Country Ghana - Symbols,What is the national bird of Ghana?,multiple_choice,d,The eagle is Ghana's national bird.,medium,10,75,Parrot,Dove,Crow,Eagle
Social Studies,Basic 3,Our Country Ghana - Symbols,When did Ghana gain independence?,multiple_choice,a,Ghana gained independence in 1957.,hard,15,90,1957,1960,1956,1958
Social Studies,Basic 3,Our Country Ghana - Symbols,Who was Ghana's first President?,multiple_choice,c,Dr. Kwame Nkrumah was Ghana's first President.,hard,15,120,Dr. Busia,John Mahama,Dr. Kwame Nkrumah,Jerry Rawlings
Social Studies,Basic 3,Our Country Ghana - Location,Which continent is Ghana in?,multiple_choice,c,Ghana is located in Africa.,easy,10,30,Asia,Europe,Africa,America
Social Studies,Basic 3,Our Country Ghana - Location,In which part of Africa is Ghana?,multiple_choice,b,Ghana is in West Africa.,easy,10,45,East Africa,West Africa,North Africa,South Africa
Social Studies,Basic 3,Our Country Ghana - Location,Which ocean is south of Ghana?,multiple_choice,d,The Atlantic Ocean is south of Ghana.,easy,10,45,Indian Ocean,Pacific Ocean,Arctic Ocean,Atlantic Ocean
Social Studies,Basic 3,Our Country Ghana - Location,Which countries are Ghana's neighbors?,multiple_choice,a,Ghana's neighbors are Côte d'Ivoire Burkina Faso and Togo.,medium,10,120,Côte d'Ivoire Burkina Faso Togo,Nigeria Mali Niger,Senegal Guinea Liberia,Benin Chad Cameroon
Social Studies,Basic 3,Our Country Ghana - Location,What is the largest city in Ghana?,multiple_choice,a,Accra is the largest city in Ghana.,easy,10,45,Accra,Kumasi,Tamale,Takoradi
Social Studies,Basic 3,Our Country Ghana - Location,How many regions does Ghana have?,multiple_choice,c,Ghana has 16 regions.,medium,10,60,10,14,16,20
Social Studies,Basic 3,Our Country Ghana - Location,Which region is Kumasi in?,multiple_choice,b,Kumasi is in the Ashanti Region.,medium,10,75,Greater Accra Region,Ashanti Region,Northern Region,Western Region
Social Studies,Basic 3,Our Country Ghana - Location,What type of climate does Ghana have?,multiple_choice,d,Ghana has a tropical climate with hot and wet seasons.,medium,10,75,Desert climate,Cold climate,Mediterranean climate,Tropical climate
Social Studies,Basic 3,Our Country Ghana - Location,What is the longest river in Ghana?,multiple_choice,a,The Volta River is the longest river in Ghana.,medium,10,60,Volta River,Ankobra River,Pra River,Tano River
Social Studies,Basic 3,Our Country Ghana - Location,Which lake is the largest in Ghana?,multiple_choice,c,Lake Volta is the largest lake in Ghana.,medium,10,75,Lake Bosumtwi,Lake Tano,Lake Volta,Lake Weija
Social Studies,Basic 3,Our Country Ghana - Location,What is Ghana shaped like on the map?,multiple_choice,b,Ghana is roughly rectangular in shape.,easy,10,60,Circle,Rectangle,Triangle,Star
Social Studies,Basic 3,Our Country Ghana - Location,Which direction is Kumasi from Accra?,multiple_choice,c,Kumasi is north of Accra.,medium,10,75,South,East,North,West
Social Studies,Basic 3,Our Country Ghana - Location,What can you find along Ghana's coast?,multiple_choice,d,You can find beaches fishing villages and ports along Ghana's coast.,medium,10,120,Only rocks,Only sand,Only water,Beaches fishing villages and ports
Social Studies,Basic 3,Our Country Ghana - Location,Which region is Cape Coast in?,multiple_choice,a,Cape Coast is in the Central Region.,medium,10,75,Central Region,Western Region,Greater Accra Region,Eastern Region
Social Studies,Basic 3,Our Country Ghana - Location,What is special about Lake Volta?,multiple_choice,b,Lake Volta is one of the largest man-made lakes in the world.,hard,15,120,It is the deepest lake,It is one of largest man-made lakes in world,It has the cleanest water,It never dries up
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are some major ethnic groups in Ghana?,multiple_choice,d,Major ethnic groups include Akan Ewe Ga Dagomba and others.,hard,15,150,Only Akan,Only Ewe,Only Ga,Akan Ewe Ga Dagomba and others
Social Studies,Basic 3,Our Country Ghana - People and Culture,What is Ghana's traditional cloth called?,multiple_choice,c,Kente is Ghana's traditional cloth.,medium,10,60,Batik,Adinkra,Kente,Bogolan
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are Adinkra symbols?,multiple_choice,b,Adinkra symbols are traditional symbols with special meanings.,medium,10,120,Types of food,Traditional symbols with meanings,Traditional dances,Types of clothing
Social Studies,Basic 3,Our Country Ghana - People and Culture,What is a popular Ghanaian festival?,multiple_choice,a,Homowo is a popular festival celebrated by the Ga people.,medium,10,90,Homowo,Christmas,New Year,Easter
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are some traditional Ghanaian foods?,multiple_choice,d,Traditional foods include fufu banku kenkey and rice.,medium,10,150,Only rice,Only bread,Only foreign foods,Fufu banku kenkey and rice
Social Studies,Basic 3,Our Country Ghana - People and Culture,What role do chiefs play in Ghana?,multiple_choice,c,Chiefs are traditional leaders who help settle disputes and preserve culture.,medium,10,150,Only ceremonial roles,Only collect taxes,Traditional leaders who settle disputes preserve culture,Only make laws
Social Studies,Basic 3,Our Country Ghana - People and Culture,What languages are spoken in Ghana?,multiple_choice,b,English is official but local languages like Twi Ga Ewe are also spoken.,medium,10,150,Only English,English is official plus local languages like Twi Ga Ewe,Only local languages,Only foreign languages
Social Studies,Basic 3,Our Country Ghana - People and Culture,What is the importance of festivals in Ghana?,multiple_choice,a,Festivals celebrate culture bring people together and preserve traditions.,medium,10,150,Celebrate culture bring people together preserve traditions,Only for entertainment,Only for food,Only for dancing
Social Studies,Basic 3,Our Country Ghana - People and Culture,How do Ghanaians show respect to elders?,multiple_choice,c,Ghanaians show respect through special greetings helping elders and listening to advice.,medium,10,150,Only by giving money,Only by avoiding them,Special greetings helping elders listening to advice,Only by being quiet
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are some traditional musical instruments in Ghana?,multiple_choice,d,Traditional instruments include drums talking drums and flutes.,medium,10,150,Only modern instruments,Only foreign instruments,Only electronic instruments,Drums talking drums and flutes
Social Studies,Basic 3,Our Country Ghana - People and Culture,What is special about Kente cloth?,multiple_choice,a,Kente cloth has beautiful colors and patterns with special meanings.,medium,10,120,Has beautiful colors and patterns with meanings,Is very cheap,Is made of plastic,Is only for children
Social Studies,Basic 3,Our Country Ghana - People and Culture,How do Ghanaians greet each other?,multiple_choice,b,Ghanaians greet with handshakes bowing and saying good morning or good evening.,easy,10,120,Only wave hands,Handshakes bowing saying good morning evening,Only nod heads,Only smile
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are some Ghanaian values?,multiple_choice,c,Ghanaian values include respect for elders hospitality and helping others.,medium,10,150,Only making money,Only being famous,Respect for elders hospitality helping others,Only being strong
Social Studies,Basic 3,Our Country Ghana - People and Culture,What is the importance of storytelling in Ghana?,multiple_choice,d,Storytelling teaches lessons preserves history and entertains people.,medium,10,150,Only for fun,Only for children,Only at night,Teaches lessons preserves history entertains people
Social Studies,Basic 3,Our Country Ghana - People and Culture,What are some traditional Ghanaian games?,multiple_choice,a,Traditional games include Ampe Oware and other local games.,medium,10,120,Ampe Oware and other local games,Only foreign games,Only computer games,Only ball games
