subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
ICT,Basic 3,Basic Computer Operations,How do we close something on the computer?,multiple_choice,a,We click on the X button to close things.,medium,10,120,Click on X button,Turn off computer,Hit the screen,Press any key
ICT,Basic 3,Basic Computer Operations,What is the bar at the bottom of the screen?,multiple_choice,b,The bar at the bottom shows what programs are open.,hard,15,150,Top of screen,Bar showing what programs are open,Side of screen,The background
ICT,Basic 3,Basic Computer Operations,How do we save our work?,multiple_choice,c,We ask an adult to help us save our work.,hard,15,120,Turn off computer,Close everything,Ask adult to help save work,Do nothing
ICT,Basic 3,Basic Computer Operations,What should we do if we make a mistake?,multiple_choice,d,We can ask for help or use special buttons to fix mistakes.,medium,10,120,Start over completely,Turn off computer,Hit the screen,Ask for help or use special buttons
ICT,Basic 3,Basic Computer Operations,Why should we save our work?,multiple_choice,a,Saving work keeps it safe so we don't lose it.,hard,15,150,Keeps work safe so we don't lose it,Makes computer faster,Makes work look better,Not important
ICT,Basic 3,Basic Computer Operations,What do we use to move the arrow on the screen?,multiple_choice,b,We use the mouse to move the arrow on the screen.,easy,10,75,Keyboard,Mouse,Screen,Speakers
ICT,Basic 3,Basic Computer Operations,What happens when we move the mouse?,multiple_choice,c,The arrow on the screen moves when we move the mouse.,easy,10,90,Nothing happens,Computer turns off,Arrow on screen moves,Computer makes noise
ICT,Basic 3,Basic Computer Operations,How do we make letters appear on the screen?,multiple_choice,d,We press keys on the keyboard to make letters appear.,easy,10,90,Hit the screen,Shake the mouse,Turn computer off and on,Press keys on keyboard
ICT,Basic 3,Basic Computer Operations,What should we do before we stop using the computer?,multiple_choice,a,We should ask an adult to help us close everything properly.,medium,10,150,Ask adult to help close everything properly,Just walk away,Hit the power button,Pull out all wires
ICT,Basic 3,Basic Computer Operations,How can we make the computer do different things?,multiple_choice,c,We can click on different pictures and buttons to make computer do different things.,medium,10,150,Only one thing possible,Computer decides by itself,Click different pictures and buttons,Computers can't do different things
